,0,1,2
151672_2000_100_50_50_500,0.45964049928277384,0.37542529558057497,0.43587845821608695
151672_5000_50_15_10_100,0.406588659025892,0.11262958270012222,0.26331342247724104
151672_5000_50_15_10_300,0.4124016255663453,0.2617699712018231,0.40377534782409513
151672_5000_50_15_10_500,0.47920503904671435,0.24487844228709382,0.3901007647615029
151672_5000_50_15_30_100,0.6415016325252293,0.2378551831359364,0.3374063137334409
151672_5000_50_15_30_300,0.4127017056225489,0.29669158721366856,0.42732320498827653
151672_5000_50_15_30_500,0.4079253479180784,0.19034596112096724,0.4291982772185018
151672_5000_50_15_50_100,0.5501752655600853,0.3307080358774926,0.4790970676817962
151672_5000_50_15_50_300,0.4740653484420676,0.3388655553039934,0.5310962538085718
151672_5000_50_15_50_500,0.5259420173754298,0.31036523818721407,0.4885171743408502
151672_5000_50_30_10_100,0.41967643328393356,0.1335489391108786,0.318548998367908
151672_5000_50_30_10_300,0.5089145354456943,0.328202382659429,0.30021567528670595
151672_5000_50_30_10_500,0.5025168102581349,0.23959010573382553,0.2784898653521689
151672_5000_50_30_30_100,0.5418598269300423,0.5180229948411547,0.4732444397283136
151672_5000_50_30_30_300,0.4647406726351819,0.34621904446236573,0.3557342882301006
151672_5000_50_30_30_500,0.36070397533999216,0.3497543609858852,0.24175101681239786
151672_5000_50_30_50_100,0.48450616283514353,0.4691055835806222,0.477897568621369
151672_5000_50_30_50_300,0.35163364476551273,0.42841257592302495,0.41799984514764693
151672_5000_50_30_50_500,0.39041858092061427,0.39737410684789026,0.40619549612479183
151672_5000_50_50_10_100,0.37198069689436614,0.10641540071521263,0.3809110940180568
151672_5000_50_50_10_300,0.5140756691254565,0.18237134290855594,0.46588738337443486
151672_5000_50_50_10_500,0.5663592169359956,0.319860876652804,0.4232286311037717
151672_5000_50_50_30_100,0.4582464545032156,0.4902851578101367,0.49952335103300227
151672_5000_50_50_30_300,0.4359143995544784,0.42029922514483514,0.44034339539175427
151672_5000_50_50_30_500,0.4722438764128542,0.42749258808412016,0.43329251307890876
151672_5000_50_50_50_100,0.4802941183049819,0.41541739058440413,0.473022425857273
151672_5000_50_50_50_300,0.4723157572261476,0.43809863791257364,0.36590432677418583
151672_5000_50_50_50_500,0.43987174521337624,0.4406036394826217,0.3863299081989579
151672_5000_100_15_10_100,0.1105434161434777,0.2931163541181241,0.3266175135625877
151672_5000_100_15_10_300,0.34400580087662463,0.29110832426950334,0.3286553393073852
151672_5000_100_15_10_500,0.19631149961268318,0.2812842051359621,0.29729373547118687
151672_5000_100_15_30_100,0.38099894368556864,0.4029323297352742,0.43839706380399246
151672_5000_100_15_30_300,0.3802242188184274,0.5895420569451287,0.4030953405316685
151672_5000_100_15_30_500,0.29940545016206793,0.3200776742835657,0.3284408666674188
151672_5000_100_15_50_100,0.3553611315096668,0.43539384447560686,0.37574415201327044
151672_5000_100_15_50_300,0.43674182981523213,0.41853112438400747,0.40255426585432125
151672_5000_100_15_50_500,0.47436360012838835,0.4720696452980887,0.4345831189638048
151672_5000_100_30_10_100,0.30866630129579614,0.23819366137046738,0.16666894047108377
151672_5000_100_30_10_300,0.3743196475920905,0.4000921993009584,0.28538609214892424
151672_5000_100_30_10_500,0.4463450064271299,0.21327830007479748,0.39640781208859943
151672_5000_100_30_30_100,0.3835832295600401,0.5402470614464696,0.5146216947013237
151672_5000_100_30_30_300,0.3649079700277648,0.43439689578339874,0.47888212738711505
151672_5000_100_30_30_500,0.3119254414991974,0.3507999891836205,0.3990444054871658
151672_5000_100_30_50_100,0.3592427356884885,0.4026149008724548,0.309147648458329
151672_5000_100_30_50_300,0.36187615685348634,0.4705700158273875,0.37569984685177377
151672_5000_100_30_50_500,0.5001149488805885,0.568950909423561,0.39190444752312026
151672_5000_100_50_10_100,0.19096312945248228,0.23381088062556524,0.20159291958682607
151672_5000_100_50_10_300,0.3828274104309727,0.321152769251126,0.30545822979278997
151672_5000_100_50_10_500,0.23405450621176355,0.39534515275577825,0.27751594752890557
151672_5000_100_50_30_100,0.3817168672897987,0.463877299357088,0.42984010360630115
151672_5000_100_50_30_300,0.4095636558661797,0.3765094524953593,0.2760165885702074
151672_5000_100_50_30_500,0.40024740376502005,0.2768060043930703,0.19030791947059061
151672_5000_100_50_50_100,0.5073948129671606,0.47076767441606,0.4111071987916088
151672_5000_100_50_50_300,0.38579876715601785,0.4646265065692105,0.28411885029243705
151672_5000_100_50_50_500,0.4278347538781484,0.32186009993043857,0.2970552883784571
